,Clothing	ID,Age,Title,Review	Text,Rating,Recommended	IND,Positive	Feedback	Count,Division	Name,Department	Name,Class	Name																																																																																																					
0,767,33,,Absolutely	wonderful	-	silky	and	sexy	and	comfortable,4,1,0,Initmates,Intimate,Intimates																																																																																																						
"70,845,38,""Cute,"	but	massive	"sweep"",""This"	top	is	so	cute,	but	it	is	massively	babydoll	shaped	(a-	line)	which	is	not	apparent	from	the	pictures.	i	measured	the	xs	i	have	and	the	chest	is	about	"42"""""	and	sweep	is	over	"70""""."	i	would	definitely	keep	this	top	if	it	hung	straighter.	the	craftsmanship	is	lovely	and	fabric	is	so	natural	and	handwoven	looking.	i'm	thinking	about	asking	my	tailor	if	she	can	take	the	sides	in,	but	that	might	ruin	it	as	the	fabric	layout	is	cut	and	proportioned	to	this	swing	"style."",4,1,10,General"	Petite,Tops,Blouses																	
71,822,36,Short	and	"boxy,""Why"	do	designers	keep	making	crop	tops??!!	i	can't	imagine	this	would	be	flattering	on	anyone,	especially	someone	average	height	and	well	endowed	on	top.	i	looked	like	a	football	player.	the	pattern	and	fabric	are	gorgeous,	so	if	you	are	like	4'	tall	and	super	tiny	and	can	fit	xxs	this	may	work?	i	am	between	a	6-8	and	fit	a	small	and	it	was	huge	on	me	and	almost	was	bigger	at	the	bottom	than	the	top.	such	a	weird	cut.	there	is	a	cami	underneath	so	if	it	rides	up	that	will	show	but	that	is	so	"80s"",2,0,0,General,Tops,Blouses"							
72,850,27,Beautiful	"design,""I"	have	a	short	torso	and	this	works	well	for	me.	34c,	bought	the	0	there's	not	much	stretch	to	the	fabric	so	it	is	fitted	to	my	chest,	but	not	in	an	uncomfortable	way.	definitely	doesn't	hang	and	have	extra	fabric	like	on	the	model.																																																															
																																																																																																													
zipper	goes	almost	all	the	way	down	to	the	bottom	so	it's	easier	to	get	on	and	off	which	makes	up	for	the	lack	of	stretch	n	the	fabric.																																																																																	
																																																																																																													
unlike	another	reviewer,	i	found	it	went	really	well	with	navy	pants	and	i	wore	it	to	a	business	meeting	under	a	blazer.	"wi"",5,1,4,General,Tops,Blouses"																																																																																						
"73,866,47,,""I"	love	this	top.	it	is	loose	and	comfortable.	it	is	not	sheer	so	you	don't	need	a	cami.	it	runs	a	little	large	so	size	down	if	you	want	a	more	tailored	fit.	1	criticism,	it	catches	on	sharp	jewelry	or	belts	and	can	pull	if	you	are	not	"careful."",4,1,0,General"	Petite,Tops,Knits																																																										
74,1081,59,,I	passed	up	this	dress	so	many	times	in	the	store	and	finally	tried	it	on	today	because	i	wanted	a	casual	dress	while	traveling	in	the	cape.	i	was	surprised	how	much	cuter	it	is	on	than	on	hanger.	i	sized	down	to	get	a	more	fitting	look	and	really	made	a	difference	for	me	in	style.	i	was	not	a	fan	of	the	way	it	looked	so	loose	on	model.	it	looks	really	cute	fitted	and	a	bit	sexy	even.	it	is	lined	and	very	comfy	and	can	be	dressed	up	a	but	for	work	with	a	cardi.	i	believe	i	will	get	a	lot	of	wear,5,1,1,General	Petite,Dresses,Dresses
75,845,48,Very	very	cute	but	a	lot	of	"fabric,""I"	am	so	drawn	to	baby	doll	and	boxy	shirts	so	i	immediately	tried	this	on	in	the	store.	i	am	petite	and	only	"5'2"""","	so	usually	shirts	with	a	lot	of	fabric	swallow	me	whole	but	this	one	was	still	cute.	there	is	a	lot	more	fabric	than	the	picture	lets	on,	but	i	think	it	is	still	super	cute	and	flattering.	i	would	definitely	check	the	size	chart	and	read	comments	to	see	if	someone	with	your	same	size	description	has	recommended	a	specific	size	for	your	body	type.	i	am	petite	and	weigh	about	110	"lbs"",5,1,5,General"	Petite,Tops,Blouses			
76,1082,31,Runs	large	in	top	and	"waist,""I"	would	have	loved	this	dress	if	the	bust	and	waist	were	just	a	little	more	fitted.	i	am	32c	and	the	top	was	too	big.	fit	perfectly	on	hips.	the	lace	material	means	it	cannot	be	easily	altered,	so	i	chose	to	return	the	dress.	i	would	have	definitely	kept	it	if	it	were	a	better	"fit."",4,1,0,General,Dresses,Dresses"																																															
77,850,28,Zipper	"broke,""The"	zipper	broke	on	this	piece	the	first	time	i	wore	it.	very	disappointing	since	i	love	the	design.	i'm	actually	going	to	try	to	replace	the	zipper	myself	with	something	stronger,	but	annoying	that	it's	come	to	"that."",2,0,0,General"	Petite,Tops,Blouses																																																																					
78,836,47,Obsessed,I	usually	size	up	with	this	brand.	small	was	perfect	for	me	at	135lbs.	this	top	has	a	luxurious	but	casual	feel	and	beautiful.	i	am	obsessed	and	want	to	wear	it	everyday.	it	wears	a	little	long	and	drapey	but	a	little	tight	where	it	rolls	up	in	the	arms.,5,1,1,General,Tops,Blouses																																																											
79,1081,62,So	cute...but	dry	"clean?!,""This"	dress	is	adorable	-	it's	a	perfect	casual	look	for	summer	and	the	quality	is	nice	with	the	lining	(though	still	overpriced,	in	my	opinion).	the	tie	detail	is	somewhat	adjustable,	and	i	found	my	normal	size	s	to	fit	fine	(5'7,	128#).	where	this	gets	me	is	the	fact	that	it's	dry	clean...totally	doesn't	make	sense	for	a	dress	that	is	essentially	a	fancy	tshirt	for	summer.	i	might	bring	it	back	for	that	alone,	since	i	originally	planned	to	wear	it	a	lot.	":("",4,1,2,General"	Petite,Dresses,Dresses																			
80,1072,68,Elegant	classic	"dress,""I"	am	usually	a	petite	6	but	since	this	dress	did	not	come	in	petites	i	tried	on	4	and	it	fit.	i'm	"5'1"""""	-112lbs	so	dress	hit	rt	below	knee	-will	have	it	hemmed	up	a	bit	do	not	so	overwhelming.																																																																		
																																																																																																													
this	dress	looks	stunning	on!	great	vibrant	color	(	i	have	dark	hair)	makes	this	classic	elegant	dress	look	contemporary	and	stylish.	when	i	tried	it	on	in	store,	salesperson	and	others	who	happen	to	see	it	on	me	raved	and	told	me	to	grab	it!	i	did	and	am	glad.																																																											
																																																																																																													
i	plan	to	wear	it	this	spring	for	my	"daughte"",5,1,1,General,Dresses,Dresses"																																																																																																				
81,863,61,,Loved	this	top.	great	design.	comfortable	and	unique.	soft	material,5,1,4,General	Petite,Tops,Knits																																																																																																			
82,1133,33,Cute	"parka!,""The"	rest	of	the	reviewers	are	right	about	the	color	being	in	accurately	pictured.	i	ordered	the	dark	orange	color	and	i	recieved	more	of	a	dark	cedar	brown	colored	jacket.	the	print	is	great,	i	love	it!	it's	so	different	than	any	other	jackets	ive	seen.	while	the	jacket	is	ã¼ber	cute,	it	is	a	bit	bulky	(though	the	waist	tie	helps	with	that)	and	its	not	heavy	winter	appropriate	(	it's	not	waterproof	or	heavily	insulated).	for	your	average	winter	day	though,	it	will	be	a	fun	option!	the	removable	"v"",5,1,0,General,Jackets,Outerwear"																
83,822,68,Just	"lovely,""I"	purchased	this	top	in	an	antro	store	last	week.	the	quality	is	wonderful	and	the	greenish	blue	color	is	very	unique.	the	blouse	has	a	beautiful	stretchy	camsiole	that	is	attached	at	the	shoulders,	but	can	be	removed	by	snaps.	i	tooks	great	when	worn	two	different	ways.	i	wore	it	with	the	campole	out,	and	it	peeks	through	the	blouse	at	the	bottom.	it	also	looks	great	when	the	camisole	is	worn	in.	my	only	wish	is	that	it	would	come	in	a	petite	size	as	it's	a	touch	big	at	the	shoulders	and	"neckli"",5,1,3,General,Tops,Blouses"												
84,861,37,Casual	&	unique	"tee,""I"	received	this	shirt	in	my	typical	xs	and	it	fits	perfectly.	i?m	not	crazy	in	love	with	it	but	i	also	don?t	dislike.	the	shirt	is	on	the	thin	side.	do	i	need	to	wear	a	cami	underneath	it,	no.	my	concern	is	holes.	it	does	remind	me	of	a	material	that	could	develop	some	holes	after	some	wear	and	washes.	with	that	being	said	i?ll	wash	this	shirt	in	cold	water	and	hang	dry	and	hopefully	that	will	prevent	holes	from	developing.	the	length	is	fine	and	i	do	like	the	slits	in	front?it	adds	a	little	"dim"",3,1,0,General"	Petite,Tops,Knits						
"85,866,58,,""I"	was	really	hoping	to	like	this,	but	it	did	not	look	the	way	it	does	on	the	model,	at	least	not	on	me.	the	sharkbite	hem	is	much	more	pronounced	and	looser.	the	one	in	the	photo	looks	like	it	was	pinned	back.	i	am	"5'8"""""	and	usually	wear	a	medium	or	large.	i	got	a	medium	and	there	was	a	lot	more	material	on	the	bottom	half	than	the	photo	shows.	it	made	me	look	bigger	and	was	not	flattering.	material	has	a	nice	weave	but	it's	thin	and	delicate.	i	bought	the	(holly)	deep	olive	and	the	blue.	"colors"",1,0,2,General"	Petite,Tops,Knits							
86,850,39,Neutral	"blue,""I"	tried	this	on	from	the	sale	section,	and	they	only	had	a	2	(i	usually	do	0),	and	surprisingly,	that	size	was	the	right	fit.	it	is	fitted,	with	just	enough	room	to	eat	:-)																																																																									
te	blue	is	a	light	blue,	almost	neutral,	with	the	white	embroidery,	i	think	it	looked	stylish,	and	decided	to	keep	it.	the	peplum	part	hit	just	in	the	right	spot,	i	am	short	(petite)	but	my	torso	is	normal	"size..."",4,1,0,General"	Petite,Tops,Blouses																																																																				
87,1081,39,True	to	size	to	"large,""I"	debated	n	that	as	i	think	it	looks	loose	on	the	model,	but	if	i	was	to	tighten	it,	it	looks	a	lot	more	flattering...	i	tried	on	the	xs	in	the	store	(i	usually	do	that	to	decide	if	i	need	petite),	and	it	looked	huge,	when	we	pinched	the	back	to	see	if	xxs	would	work,	it	was	a	lot	of	fabric,	and	looser	didn't	look	as	good	on	me...	but	i	like	the	dress	overall,	so	still	recommend.	and	for	those	who	like	the	looser	look,	this	is	great.	i	would,	however,	order	eptite	for	"5'1.5""""."	(115	lbs,	3	dd	"che"",4,1,9,General"	Petite,Dresses,Dresses
"88,845,38,Huge,""Really"	cute	piece,	but	it's	huge.	i	ordered	an	xxs	petite	and	it	was	unfortunately	extremely	wide	and	not	flattering.	"returning."",2,0,4,General"	Petite,Tops,Blouses																																																																																								
"89,836,24,""Pretty,"	but	not	for	"me..."",""I"	bought	this	top	online	in	the	burnt	orange	color	and	was	so	excited	to	get	it.	when	i	tried	it	on,	the	fit	was	fine	but	it	just	lacked...something.	the	back	was	a	little	bit	too	long,	the	front	was	a	little	bit	too	short	and	it	lacked	the	overall	tailored	look	that	i	was	after.	gorgeous	fabric	and	top,	but	not	for	me.	i	wanted	something	more	for	$150!	bought	the	velvet	tunic	instead	";)"",4,1,3,General,Tops,Blouses"																													
90,1078,51,Sweet	flattering	"dress,""I"	love	cute	summer	dresses	and	this	one,	especially	because	it	is	made	out	of	linen,	is	unique.	it	is	very	well-made	with	a	design	that	is	quite	flattering.	i	am	5	foot	6	and	a	little	curvy	with	a	38	c	bust	and	i	got	a	size	10	it	fits	well	although	it	is	difficult	to	zip	up	because	the	material	has	no	give.	the	perfect	dress	to	wear	to	italy	or	france!	now	i	just	have	to	book	my	"tickets!"",4,1,0,General"	Petite,Dresses,Dresses																									
"91,850,29,,""This"	top	is	so	much	prettier	in	real	life	than	it	is	on	the	model.	the	pattern	and	texture	are	both	lovely,	and	the	peplum	is	surprisingly	flattering.	it	is	definitely	on	the	short	side,	but	i	think	that	gives	it	a	modern	look.	the	fabric	does	not	stretch	at	all,	but	i	still	think	it	fits	tts.	if	you	have	a	very	large	chest	you	may	want	to	go	up	a	size,	but	otherwise	i	would	order	your	normal	"size."",5,1,5,General"	Petite,Tops,Blouses																												
92,861,23,,,5,1,0,General	Petite,Tops,Knits																																																																																																												
93,1081,31,,,5,1,0,General,Dresses,Dresses																																																																																																													
"94,850,23,""Beautifully"	made,	but	not	"versatile"",""This"	shirt	caught	my	eye	because	of	how	beautiful	it	was.	i	love	the	shape,	design,	and	and	the	color.	it's	perfect	for	spring	and	summer	with	some	white	pants.	unfortunately,	i	don't	see	any	possibilities	for	this	shirt	to	be	worn	any	other	way.	so	far,	it	doesn't	work	with	any	of	my	jeans,	skirts,	or	shorts.	i	usually	prefer	items	with	more	versatility	for	outfits,	so	i'm	still	on	the	fence	if	i'm	going	to	keep	it	or	not.	with	that	aside,	it	seriously	is	a	great	quality	shirt	with	a	"beautiful"",4,1,3,General"	Petite,Tops,Blouses											
95,863,83,Casual	"elegance!,""Purchased"	this	top	online,	and	when	i	received	it	was	very	pleased.																																																																																																	
it	has	and	elegant	cut	and	yet	is	a	casual	fabric.																																																																																																			
love	that	the	sleeves	run	longer......ads	to	the	overall	look.																																																																																																				
also	loved	the	v	neckline.........enhances	the	feel	of	the	overall	style.																																																																																																			
with	various	necklaces	this	top	has	limitless	options!																																																																																																						
the	color	states	moss....which	i	usually	think	of	as	greenish	brown......i	found	it	to	be	more	of	a	taupe.																																																																																											
would	have	liked	it	to	have	a	green	tones,	however	it	is	still	a	fantastic	"f"",5,1,14,General,Tops,Knits"																																																																																														
